"DATE_TIME";"1__1_2500_044_Engine_Speed__ECU_";"1__1_0181_001_P_Charge_Mix_A";"1__1_4540_007_Fuel_Flow"
"2021-06-03 10:52:50 405000us";788.50;0.61;55.03
"2021-06-03 10:52:50 410000us";788.50;0.61;55.03
"2021-06-03 10:52:50 415000us";788.50;0.61;55.03
"2021-06-03 10:52:50 420000us";788.50;0.61;55.03
"2021-06-03 10:52:50 425000us";789.10;0.61;56.75
"2021-06-03 10:52:50 430000us";789.10;0.61;56.75
"2021-06-03 10:52:50 435000us";789.10;0.61;56.75
"2021-06-03 10:52:50 440000us";789.10;0.61;56.75
"2021-06-03 10:52:50 445000us";789.40;0.60;56.75
"2021-06-03 10:52:50 450000us";789.40;0.60;56.75
"2021-06-03 10:52:50 455000us";789.40;0.60;56.75
"2021-06-03 10:52:50 460000us";789.40;0.60;56.75
"2021-06-03 10:52:50 465000us";790.10;0.60;56.75
"2021-06-03 10:52:50 470000us";790.10;0.60;56.75
"2021-06-03 10:52:50 475000us";790.10;0.60;56.75
"2021-06-03 10:52:50 480000us";790.10;0.60;56.75
"2021-06-03 10:52:50 485000us";793.90;0.59;56.75
"2021-06-03 10:52:50 490000us";793.90;0.59;56.75
"2021-06-03 10:52:50 495000us";793.90;0.59;56.75
"2021-06-03 10:52:50 500000us";793.90;0.59;56.75
"2021-06-03 10:52:50 505000us";797.60;0.59;56.75
"2021-06-03 10:52:50 510000us";797.60;0.59;56.75
"2021-06-03 10:52:50 515000us";797.60;0.59;56.75
"2021-06-03 10:52:50 520000us";797.60;0.59;56.75
"2021-06-03 10:52:50 525000us";801.90;0.59;48.97
"2021-06-03 10:52:50 530000us";801.90;0.59;48.97
"2021-06-03 10:52:50 535000us";801.90;0.59;48.97
"2021-06-03 10:52:50 540000us";801.90;0.59;48.97
"2021-06-03 10:52:50 545000us";804.00;0.59;48.97
"2021-06-03 10:52:50 550000us";804.00;0.59;48.97
"2021-06-03 10:52:50 555000us";804.00;0.59;48.97
"2021-06-03 10:52:50 560000us";804.00;0.59;48.97
"2021-06-03 10:52:50 565000us";805.50;0.58;48.97
"2021-06-03 10:52:50 570000us";805.50;0.58;48.97
"2021-06-03 10:52:50 575000us";805.50;0.58;48.97
"2021-06-03 10:52:50 580000us";805.50;0.58;48.97
"2021-06-03 10:52:50 585000us";804.50;0.58;48.97
"2021-06-03 10:52:50 590000us";804.50;0.58;48.97
"2021-06-03 10:52:50 595000us";804.50;0.58;48.97
"2021-06-03 10:52:50 600000us";804.50;0.58;48.97
"2021-06-03 10:52:50 605000us";804.00;0.58;48.97
"2021-06-03 10:52:50 610000us";804.00;0.58;48.97
"2021-06-03 10:52:50 615000us";804.00;0.58;48.97
"2021-06-03 10:52:50 620000us";804.00;0.58;48.97
"2021-06-03 10:52:50 625000us";807.40;0.57;54.33
"2021-06-03 10:52:50 630000us";807.40;0.57;54.33
"2021-06-03 10:52:50 635000us";807.40;0.57;54.33
"2021-06-03 10:52:50 640000us";807.40;0.57;54.33
"2021-06-03 10:52:50 645000us";809.20;0.57;54.33
"2021-06-03 10:52:50 650000us";809.20;0.57;54.33
"2021-06-03 10:52:50 655000us";809.20;0.57;54.33
"2021-06-03 10:52:50 660000us";809.20;0.57;54.33
"2021-06-03 10:52:50 665000us";814.90;0.57;54.33
"2021-06-03 10:52:50 670000us";814.90;0.57;54.33
"2021-06-03 10:52:50 675000us";814.90;0.57;54.33
"2021-06-03 10:52:50 680000us";814.90;0.57;54.33
"2021-06-03 10:52:50 685000us";817.50;0.57;54.33
"2021-06-03 10:52:50 690000us";817.50;0.57;54.33
"2021-06-03 10:52:50 695000us";817.50;0.57;54.33
"2021-06-03 10:52:50 700000us";817.50;0.57;54.33
"2021-06-03 10:52:50 705000us";817.80;0.57;54.33
"2021-06-03 10:52:50 710000us";817.80;0.57;54.33
"2021-06-03 10:52:50 715000us";817.80;0.57;54.33
"2021-06-03 10:52:50 720000us";817.80;0.57;54.33
"2021-06-03 10:52:50 725000us";818.80;0.57;54.33
"2021-06-03 10:52:50 730000us";818.80;0.57;54.33
"2021-06-03 10:52:50 735000us";818.80;0.57;54.33
"2021-06-03 10:52:50 740000us";818.80;0.57;54.33
"2021-06-03 10:52:50 745000us";817.60;0.56;58.23
"2021-06-03 10:52:50 750000us";817.60;0.56;58.23
"2021-06-03 10:52:50 755000us";817.60;0.56;58.23
"2021-06-03 10:52:50 760000us";817.60;0.56;58.23
"2021-06-03 10:52:50 765000us";819.50;0.56;58.23
"2021-06-03 10:52:50 770000us";819.50;0.56;58.23
"2021-06-03 10:52:50 775000us";819.50;0.56;58.23
"2021-06-03 10:52:50 780000us";819.50;0.56;58.23
"2021-06-03 10:52:50 785000us";823.00;0.56;58.23
"2021-06-03 10:52:50 790000us";823.00;0.56;58.23
"2021-06-03 10:52:50 795000us";823.00;0.56;58.23
"2021-06-03 10:52:50 800000us";823.00;0.56;58.23
"2021-06-03 10:52:50 805000us";826.50;0.56;58.23
"2021-06-03 10:52:50 810000us";826.50;0.56;58.23
"2021-06-03 10:52:50 815000us";826.50;0.56;58.23
"2021-06-03 10:52:50 820000us";826.50;0.56;58.23
"2021-06-03 10:52:50 825000us";831.30;0.56;48.65
"2021-06-03 10:52:50 830000us";831.30;0.56;48.65
"2021-06-03 10:52:50 835000us";831.30;0.56;48.65
"2021-06-03 10:52:50 840000us";831.30;0.56;48.65
"2021-06-03 10:52:50 845000us";832.80;0.55;48.65
"2021-06-03 10:52:50 850000us";832.80;0.55;48.65
"2021-06-03 10:52:50 855000us";832.80;0.55;48.65
"2021-06-03 10:52:50 860000us";832.80;0.55;48.65
"2021-06-03 10:52:50 865000us";832.20;0.55;48.65
"2021-06-03 10:52:50 870000us";832.20;0.55;48.65
"2021-06-03 10:52:50 875000us";832.20;0.55;48.65
"2021-06-03 10:52:50 880000us";832.20;0.55;48.65
"2021-06-03 10:52:50 885000us";832.10;0.55;48.65
"2021-06-03 10:52:50 890000us";832.10;0.55;48.65
"2021-06-03 10:52:50 895000us";832.10;0.55;48.65
"2021-06-03 10:52:50 900000us";832.10;0.55;48.65
"2021-06-03 10:52:50 905000us";833.20;0.54;48.65
"2021-06-03 10:52:50 910000us";833.20;0.54;48.65
"2021-06-03 10:52:50 915000us";833.20;0.54;48.65
"2021-06-03 10:52:50 920000us";833.20;0.54;48.65
"2021-06-03 10:52:50 925000us";835.90;0.54;48.65
"2021-06-03 10:52:50 930000us";835.90;0.54;48.65
"2021-06-03 10:52:50 935000us";835.90;0.54;48.65
"2021-06-03 10:52:50 940000us";835.90;0.54;48.65
"2021-06-03 10:52:50 945000us";839.80;0.54;51.34
"2021-06-03 10:52:50 950000us";839.80;0.54;51.34
"2021-06-03 10:52:50 955000us";839.80;0.54;51.34
"2021-06-03 10:52:50 960000us";839.80;0.54;51.34
"2021-06-03 10:52:50 965000us";843.60;0.54;51.34
"2021-06-03 10:52:50 970000us";843.60;0.54;51.34
"2021-06-03 10:52:50 975000us";843.60;0.54;51.34
"2021-06-03 10:52:50 980000us";843.60;0.54;51.34
"2021-06-03 10:52:50 985000us";845.40;0.54;51.34
"2021-06-03 10:52:50 990000us";845.40;0.54;51.34
"2021-06-03 10:52:50 995000us";845.40;0.54;51.34
"2021-06-03 10:52:51 000000us";845.40;0.54;51.34
"2021-06-03 10:52:51 005000us";844.50;0.53;51.34
"2021-06-03 10:52:51 010000us";844.50;0.53;51.34
"2021-06-03 10:52:51 015000us";844.50;0.53;51.34
"2021-06-03 10:52:51 020000us";844.50;0.53;51.34
"2021-06-03 10:52:51 025000us";844.50;0.53;51.34
"2021-06-03 10:52:51 030000us";844.50;0.53;51.34
"2021-06-03 10:52:51 035000us";844.50;0.53;51.34
"2021-06-03 10:52:51 040000us";844.50;0.53;51.34
"2021-06-03 10:52:51 045000us";844.20;0.53;53.20
"2021-06-03 10:52:51 050000us";844.20;0.53;53.20
"2021-06-03 10:52:51 055000us";844.20;0.53;53.20
"2021-06-03 10:52:51 060000us";844.20;0.53;53.20
"2021-06-03 10:52:51 065000us";847.00;0.53;53.20
"2021-06-03 10:52:51 070000us";847.00;0.53;53.20
"2021-06-03 10:52:51 075000us";847.00;0.53;53.20
"2021-06-03 10:52:51 080000us";847.00;0.53;53.20
"2021-06-03 10:52:51 085000us";851.80;0.53;53.20
"2021-06-03 10:52:51 090000us";851.80;0.53;53.20
"2021-06-03 10:52:51 095000us";851.80;0.53;53.20
"2021-06-03 10:52:51 100000us";851.80;0.53;53.20
"2021-06-03 10:52:51 105000us";855.00;0.53;53.20
"2021-06-03 10:52:51 110000us";855.00;0.53;53.20
"2021-06-03 10:52:51 115000us";855.00;0.53;53.20
"2021-06-03 10:52:51 120000us";855.00;0.53;53.20
"2021-06-03 10:52:51 125000us";857.20;0.53;53.20
"2021-06-03 10:52:51 130000us";857.20;0.53;53.20
"2021-06-03 10:52:51 135000us";857.20;0.53;53.20
"2021-06-03 10:52:51 140000us";857.20;0.53;53.20
"2021-06-03 10:52:51 145000us";857.20;0.52;49.54
"2021-06-03 10:52:51 150000us";857.20;0.52;49.54
"2021-06-03 10:52:51 155000us";857.20;0.52;49.54
"2021-06-03 10:52:51 160000us";857.20;0.52;49.54
"2021-06-03 10:52:51 165000us";855.90;0.52;49.54
"2021-06-03 10:52:51 170000us";855.90;0.52;49.54
"2021-06-03 10:52:51 175000us";855.90;0.52;49.54
"2021-06-03 10:52:51 180000us";855.90;0.52;49.54
"2021-06-03 10:52:51 185000us";857.10;0.52;49.54
"2021-06-03 10:52:51 190000us";857.10;0.52;49.54
"2021-06-03 10:52:51 195000us";857.10;0.52;49.54
"2021-06-03 10:52:51 200000us";857.10;0.52;49.54
"2021-06-03 10:52:51 205000us";858.00;0.51;49.54
"2021-06-03 10:52:51 210000us";858.00;0.51;49.54
"2021-06-03 10:52:51 215000us";858.00;0.51;49.54
"2021-06-03 10:52:51 220000us";858.00;0.51;49.54
"2021-06-03 10:52:51 225000us";863.00;0.51;49.54
"2021-06-03 10:52:51 230000us";863.00;0.51;49.54
"2021-06-03 10:52:51 235000us";863.00;0.51;49.54
"2021-06-03 10:52:51 240000us";863.00;0.51;49.54
"2021-06-03 10:52:51 245000us";867.10;0.51;49.72
"2021-06-03 10:52:51 250000us";867.10;0.51;49.72
"2021-06-03 10:52:51 255000us";867.10;0.51;49.72
"2021-06-03 10:52:51 260000us";867.10;0.51;49.72
"2021-06-03 10:52:51 265000us";867.60;0.51;49.72
"2021-06-03 10:52:51 270000us";867.60;0.51;49.72
"2021-06-03 10:52:51 275000us";867.60;0.51;49.72
"2021-06-03 10:52:51 280000us";867.60;0.51;49.72
"2021-06-03 10:52:51 285000us";868.50;0.51;49.72
"2021-06-03 10:52:51 290000us";868.50;0.51;49.72
"2021-06-03 10:52:51 295000us";868.50;0.51;49.72
"2021-06-03 10:52:51 300000us";868.50;0.51;49.72
"2021-06-03 10:52:51 305000us";866.40;0.51;49.72
"2021-06-03 10:52:51 310000us";866.40;0.51;49.72
"2021-06-03 10:52:51 315000us";866.40;0.51;49.72
"2021-06-03 10:52:51 320000us";866.40;0.51;49.72
"2021-06-03 10:52:51 325000us";867.30;0.50;49.72
"2021-06-03 10:52:51 330000us";867.30;0.50;49.72
"2021-06-03 10:52:51 335000us";867.30;0.50;49.72
"2021-06-03 10:52:51 340000us";867.30;0.50;49.72
"2021-06-03 10:52:51 345000us";869.90;0.50;54.20
"2021-06-03 10:52:51 350000us";869.90;0.50;54.20
"2021-06-03 10:52:51 355000us";869.90;0.50;54.20
"2021-06-03 10:52:51 360000us";869.90;0.50;54.20
"2021-06-03 10:52:51 365000us";873.70;0.50;54.20
"2021-06-03 10:52:51 370000us";873.70;0.50;54.20
"2021-06-03 10:52:51 375000us";873.70;0.50;54.20
"2021-06-03 10:52:51 380000us";873.70;0.50;54.20
"2021-06-03 10:52:51 385000us";878.20;0.50;54.20
"2021-06-03 10:52:51 390000us";878.20;0.50;54.20
"2021-06-03 10:52:51 395000us";878.20;0.50;54.20
"2021-06-03 10:52:51 400000us";878.20;0.50;54.20
"2021-06-03 10:52:51 405000us";879.00;0.50;54.20
"2021-06-03 10:52:51 410000us";879.00;0.50;54.20
"2021-06-03 10:52:51 415000us";879.00;0.50;54.20
"2021-06-03 10:52:51 420000us";879.00;0.50;54.20
"2021-06-03 10:52:51 425000us";878.00;0.50;54.20
"2021-06-03 10:52:51 430000us";878.00;0.50;54.20
"2021-06-03 10:52:51 435000us";878.00;0.50;54.20
"2021-06-03 10:52:51 440000us";878.00;0.50;54.20
"2021-06-03 10:52:51 445000us";877.40;0.50;54.04
"2021-06-03 10:52:51 450000us";877.40;0.50;54.04
"2021-06-03 10:52:51 455000us";877.40;0.50;54.04
"2021-06-03 10:52:51 460000us";877.40;0.50;54.04
"2021-06-03 10:52:51 465000us";878.30;0.50;54.04
"2021-06-03 10:52:51 470000us";878.30;0.50;54.04
"2021-06-03 10:52:51 475000us";878.30;0.50;54.04
"2021-06-03 10:52:51 480000us";878.30;0.50;54.04
"2021-06-03 10:52:51 485000us";881.20;0.50;54.04
"2021-06-03 10:52:51 490000us";881.20;0.50;54.04
"2021-06-03 10:52:51 495000us";881.20;0.50;54.04
"2021-06-03 10:52:51 500000us";881.20;0.50;54.04
"2021-06-03 10:52:51 505000us";885.60;0.50;54.04
"2021-06-03 10:52:51 510000us";885.60;0.50;54.04
"2021-06-03 10:52:51 515000us";885.60;0.50;54.04
"2021-06-03 10:52:51 520000us";885.60;0.50;54.04
"2021-06-03 10:52:51 525000us";888.80;0.50;54.04
"2021-06-03 10:52:51 530000us";888.80;0.50;54.04
"2021-06-03 10:52:51 535000us";888.80;0.50;54.04
"2021-06-03 10:52:51 540000us";888.80;0.50;54.04
"2021-06-03 10:52:51 545000us";890.10;0.49;48.89
"2021-06-03 10:52:51 550000us";890.10;0.49;48.89
"2021-06-03 10:52:51 555000us";890.10;0.49;48.89
"2021-06-03 10:52:51 560000us";890.10;0.49;48.89
"2021-06-03 10:52:51 565000us";888.40;0.49;48.89
"2021-06-03 10:52:51 570000us";888.40;0.49;48.89
"2021-06-03 10:52:51 575000us";888.40;0.49;48.89
"2021-06-03 10:52:51 580000us";888.40;0.49;48.89
"2021-06-03 10:52:51 585000us";887.50;0.49;48.89
"2021-06-03 10:52:51 590000us";887.50;0.49;48.89
"2021-06-03 10:52:51 595000us";887.50;0.49;48.89
"2021-06-03 10:52:51 600000us";887.50;0.49;48.89
"2021-06-03 10:52:51 605000us";889.30;0.49;48.89
"2021-06-03 10:52:51 610000us";889.30;0.49;48.89
"2021-06-03 10:52:51 615000us";889.30;0.49;48.89
"2021-06-03 10:52:51 620000us";889.30;0.49;48.89
"2021-06-03 10:52:51 625000us";892.10;0.49;48.89
"2021-06-03 10:52:51 630000us";892.10;0.49;48.89
"2021-06-03 10:52:51 635000us";892.10;0.49;48.89
"2021-06-03 10:52:51 640000us";892.10;0.49;48.89
"2021-06-03 10:52:51 645000us";896.50;0.49;49.15
"2021-06-03 10:52:51 650000us";896.50;0.49;49.15
"2021-06-03 10:52:51 655000us";896.50;0.49;49.15
"2021-06-03 10:52:51 660000us";896.50;0.49;49.15
"2021-06-03 10:52:51 665000us";898.80;0.49;49.15
"2021-06-03 10:52:51 670000us";898.80;0.49;49.15
"2021-06-03 10:52:51 675000us";898.80;0.49;49.15
"2021-06-03 10:52:51 680000us";898.80;0.49;49.15
"2021-06-03 10:52:51 685000us";899.00;0.49;49.15
"2021-06-03 10:52:51 690000us";899.00;0.49;49.15
"2021-06-03 10:52:51 695000us";899.00;0.49;49.15
"2021-06-03 10:52:51 700000us";899.00;0.49;49.15
"2021-06-03 10:52:51 705000us";897.70;0.48;49.15
"2021-06-03 10:52:51 710000us";897.70;0.48;49.15
"2021-06-03 10:52:51 715000us";897.70;0.48;49.15
"2021-06-03 10:52:51 720000us";897.70;0.48;49.15
"2021-06-03 10:52:51 725000us";896.80;0.48;49.15
"2021-06-03 10:52:51 730000us";896.80;0.48;49.15
"2021-06-03 10:52:51 735000us";896.80;0.48;49.15
"2021-06-03 10:52:51 740000us";896.80;0.48;49.15
"2021-06-03 10:52:51 745000us";898.60;0.48;53.76
"2021-06-03 10:52:51 750000us";898.60;0.48;53.76
"2021-06-03 10:52:51 755000us";898.60;0.48;53.76
"2021-06-03 10:52:51 760000us";898.60;0.48;53.76
"2021-06-03 10:52:51 765000us";902.70;0.48;53.76
"2021-06-03 10:52:51 770000us";902.70;0.48;53.76
"2021-06-03 10:52:51 775000us";902.70;0.48;53.76
"2021-06-03 10:52:51 780000us";902.70;0.48;53.76
"2021-06-03 10:52:51 785000us";906.80;0.48;53.76
"2021-06-03 10:52:51 790000us";906.80;0.48;53.76
"2021-06-03 10:52:51 795000us";906.80;0.48;53.76
"2021-06-03 10:52:51 800000us";906.80;0.48;53.76
"2021-06-03 10:52:51 805000us";907.70;0.48;53.76
"2021-06-03 10:52:51 810000us";907.70;0.48;53.76
"2021-06-03 10:52:51 815000us";907.70;0.48;53.76
"2021-06-03 10:52:51 820000us";907.70;0.48;53.76
"2021-06-03 10:52:51 825000us";907.20;0.48;53.76
"2021-06-03 10:52:51 830000us";907.20;0.48;53.76
"2021-06-03 10:52:51 835000us";907.20;0.48;53.76
"2021-06-03 10:52:51 840000us";907.20;0.48;53.76
"2021-06-03 10:52:51 845000us";905.40;0.48;55.30
"2021-06-03 10:52:51 850000us";905.40;0.48;55.30
"2021-06-03 10:52:51 855000us";905.40;0.48;55.30
"2021-06-03 10:52:51 860000us";905.40;0.48;55.30
"2021-06-03 10:52:51 865000us";906.00;0.48;55.30
"2021-06-03 10:52:51 870000us";906.00;0.48;55.30
"2021-06-03 10:52:51 875000us";906.00;0.48;55.30
"2021-06-03 10:52:51 880000us";906.00;0.48;55.30
"2021-06-03 10:52:51 885000us";908.90;0.48;55.30
"2021-06-03 10:52:51 890000us";908.90;0.48;55.30
"2021-06-03 10:52:51 895000us";908.90;0.48;55.30
"2021-06-03 10:52:51 900000us";908.90;0.48;55.30
"2021-06-03 10:52:51 905000us";912.20;0.48;55.30
"2021-06-03 10:52:51 910000us";912.20;0.48;55.30
"2021-06-03 10:52:51 915000us";912.20;0.48;55.30
"2021-06-03 10:52:51 920000us";912.20;0.48;55.30
"2021-06-03 10:52:51 925000us";916.10;0.48;55.30
"2021-06-03 10:52:51 930000us";916.10;0.48;55.30
"2021-06-03 10:52:51 935000us";916.10;0.48;55.30
"2021-06-03 10:52:51 940000us";916.10;0.48;55.30
"2021-06-03 10:52:51 945000us";916.60;0.48;49.20
"2021-06-03 10:52:51 950000us";916.60;0.48;49.20
"2021-06-03 10:52:51 955000us";916.60;0.48;49.20
"2021-06-03 10:52:51 960000us";916.60;0.48;49.20
"2021-06-03 10:52:51 965000us";914.40;0.48;49.20
"2021-06-03 10:52:51 970000us";914.40;0.48;49.20
"2021-06-03 10:52:51 975000us";914.40;0.48;49.20
"2021-06-03 10:52:51 980000us";914.40;0.48;49.20
"2021-06-03 10:52:51 985000us";914.10;0.47;49.20
"2021-06-03 10:52:51 990000us";914.10;0.47;49.20
"2021-06-03 10:52:51 995000us";914.10;0.47;49.20
"2021-06-03 10:52:52 000000us";914.10;0.47;49.20
"2021-06-03 10:52:52 005000us";914.50;0.47;49.20
"2021-06-03 10:52:52 010000us";914.50;0.47;49.20
"2021-06-03 10:52:52 015000us";914.50;0.47;49.20
"2021-06-03 10:52:52 020000us";914.50;0.47;49.20
"2021-06-03 10:52:52 025000us";919.20;0.47;49.20
"2021-06-03 10:52:52 030000us";919.20;0.47;49.20
"2021-06-03 10:52:52 035000us";919.20;0.47;49.20
"2021-06-03 10:52:52 040000us";919.20;0.47;49.20
"2021-06-03 10:52:52 045000us";922.90;0.47;49.72
"2021-06-03 10:52:52 050000us";922.90;0.47;49.72
"2021-06-03 10:52:52 055000us";922.90;0.47;49.72
"2021-06-03 10:52:52 060000us";922.90;0.47;49.72
"2021-06-03 10:52:52 065000us";923.90;0.48;49.72
"2021-06-03 10:52:52 070000us";923.90;0.48;49.72
"2021-06-03 10:52:52 075000us";923.90;0.48;49.72
"2021-06-03 10:52:52 080000us";923.90;0.48;49.72
"2021-06-03 10:52:52 085000us";924.40;0.48;49.72
"2021-06-03 10:52:52 090000us";924.40;0.48;49.72
"2021-06-03 10:52:52 095000us";924.40;0.48;49.72
"2021-06-03 10:52:52 100000us";924.40;0.48;49.72
"2021-06-03 10:52:52 105000us";922.20;0.47;49.72
"2021-06-03 10:52:52 110000us";922.20;0.47;49.72
"2021-06-03 10:52:52 115000us";922.20;0.47;49.72
"2021-06-03 10:52:52 120000us";922.20;0.47;49.72
"2021-06-03 10:52:52 125000us";922.60;0.47;49.72
"2021-06-03 10:52:52 130000us";922.60;0.47;49.72
"2021-06-03 10:52:52 135000us";922.60;0.47;49.72
"2021-06-03 10:52:52 140000us";922.60;0.47;49.72
"2021-06-03 10:52:52 145000us";925.60;0.47;56.17
"2021-06-03 10:52:52 150000us";925.60;0.47;56.17
"2021-06-03 10:52:52 155000us";925.60;0.47;56.17
"2021-06-03 10:52:52 160000us";925.60;0.47;56.17
"2021-06-03 10:52:52 165000us";929.80;0.47;56.17
"2021-06-03 10:52:52 170000us";929.80;0.47;56.17
"2021-06-03 10:52:52 175000us";929.80;0.47;56.17
"2021-06-03 10:52:52 180000us";929.80;0.47;56.17
"2021-06-03 10:52:52 185000us";933.40;0.47;56.17
"2021-06-03 10:52:52 190000us";933.40;0.47;56.17
"2021-06-03 10:52:52 195000us";933.40;0.47;56.17
"2021-06-03 10:52:52 200000us";933.40;0.47;56.17
"2021-06-03 10:52:52 205000us";933.90;0.47;56.17
"2021-06-03 10:52:52 210000us";933.90;0.47;56.17
"2021-06-03 10:52:52 215000us";933.90;0.47;56.17
"2021-06-03 10:52:52 220000us";933.90;0.47;56.17
"2021-06-03 10:52:52 225000us";932.30;0.47;56.17
"2021-06-03 10:52:52 230000us";932.30;0.47;56.17
"2021-06-03 10:52:52 235000us";932.30;0.47;56.17
"2021-06-03 10:52:52 240000us";932.30;0.47;56.17
"2021-06-03 10:52:52 245000us";931.20;0.47;57.06
"2021-06-03 10:52:52 250000us";931.20;0.47;57.06
"2021-06-03 10:52:52 255000us";931.20;0.47;57.06
"2021-06-03 10:52:52 260000us";931.20;0.47;57.06
"2021-06-03 10:52:52 265000us";932.40;0.47;57.06
"2021-06-03 10:52:52 270000us";932.40;0.47;57.06
"2021-06-03 10:52:52 275000us";932.40;0.47;57.06
"2021-06-03 10:52:52 280000us";932.40;0.47;57.06
"2021-06-03 10:52:52 285000us";936.70;0.47;57.06
"2021-06-03 10:52:52 290000us";936.70;0.47;57.06
"2021-06-03 10:52:52 295000us";936.70;0.47;57.06
"2021-06-03 10:52:52 300000us";936.70;0.47;57.06
"2021-06-03 10:52:52 305000us";940.70;0.47;57.06
"2021-06-03 10:52:52 310000us";940.70;0.47;57.06
"2021-06-03 10:52:52 315000us";940.70;0.47;57.06
"2021-06-03 10:52:52 320000us";940.70;0.47;57.06
"2021-06-03 10:52:52 325000us";941.40;0.47;57.06
"2021-06-03 10:52:52 330000us";941.40;0.47;57.06
"2021-06-03 10:52:52 335000us";941.40;0.47;57.06
"2021-06-03 10:52:52 340000us";941.40;0.47;57.06
"2021-06-03 10:52:52 345000us";940.90;0.47;52.78
"2021-06-03 10:52:52 350000us";940.90;0.47;52.78
"2021-06-03 10:52:52 355000us";940.90;0.47;52.78
"2021-06-03 10:52:52 360000us";940.90;0.47;52.78
"2021-06-03 10:52:52 365000us";938.90;0.47;52.78
"2021-06-03 10:52:52 370000us";938.90;0.47;52.78
"2021-06-03 10:52:52 375000us";938.90;0.47;52.78
"2021-06-03 10:52:52 380000us";938.90;0.47;52.78
"2021-06-03 10:52:52 385000us";940.00;0.47;52.78
"2021-06-03 10:52:52 390000us";940.00;0.47;52.78
"2021-06-03 10:52:52 395000us";940.00;0.47;52.78
"2021-06-03 10:52:52 400000us";940.00;0.47;52.78
"2021-06-03 10:52:52 405000us";943.10;0.47;52.78
"2021-06-03 10:52:52 410000us";943.10;0.47;52.78
"2021-06-03 10:52:52 415000us";943.10;0.47;52.78
"2021-06-03 10:52:52 420000us";943.10;0.47;52.78
"2021-06-03 10:52:52 425000us";946.90;0.47;52.78
"2021-06-03 10:52:52 430000us";946.90;0.47;52.78
"2021-06-03 10:52:52 435000us";946.90;0.47;52.78
"2021-06-03 10:52:52 440000us";946.90;0.47;52.78
"2021-06-03 10:52:52 445000us";950.00;0.47;51.68
"2021-06-03 10:52:52 450000us";950.00;0.47;51.68
"2021-06-03 10:52:52 455000us";950.00;0.47;51.68
"2021-06-03 10:52:52 460000us";950.00;0.47;51.68
"2021-06-03 10:52:52 465000us";948.80;0.47;51.68
"2021-06-03 10:52:52 470000us";948.80;0.47;51.68
"2021-06-03 10:52:52 475000us";948.80;0.47;51.68
"2021-06-03 10:52:52 480000us";948.80;0.47;51.68
"2021-06-03 10:52:52 485000us";947.00;0.47;51.68
"2021-06-03 10:52:52 490000us";947.00;0.47;51.68
"2021-06-03 10:52:52 495000us";947.00;0.47;51.68
"2021-06-03 10:52:52 500000us";947.00;0.47;51.68
"2021-06-03 10:52:52 505000us";946.60;0.47;51.68
"2021-06-03 10:52:52 510000us";946.60;0.47;51.68
"2021-06-03 10:52:52 515000us";946.60;0.47;51.68
"2021-06-03 10:52:52 520000us";946.60;0.47;51.68
"2021-06-03 10:52:52 525000us";948.30;0.47;51.68
"2021-06-03 10:52:52 530000us";948.30;0.47;51.68
"2021-06-03 10:52:52 535000us";948.30;0.47;51.68
"2021-06-03 10:52:52 540000us";948.30;0.47;51.68
"2021-06-03 10:52:52 545000us";953.70;0.47;55.30
"2021-06-03 10:52:52 550000us";953.70;0.47;55.30
"2021-06-03 10:52:52 555000us";953.70;0.47;55.30
"2021-06-03 10:52:52 560000us";953.70;0.47;55.30
"2021-06-03 10:52:52 565000us";957.10;0.47;55.30
"2021-06-03 10:52:52 570000us";957.10;0.47;55.30
"2021-06-03 10:52:52 575000us";957.10;0.47;55.30
"2021-06-03 10:52:52 580000us";957.10;0.47;55.30
"2021-06-03 10:52:52 585000us";957.90;0.47;55.30
"2021-06-03 10:52:52 590000us";957.90;0.47;55.30
"2021-06-03 10:52:52 595000us";957.90;0.47;55.30
"2021-06-03 10:52:52 600000us";957.90;0.47;55.30
"2021-06-03 10:52:52 605000us";956.40;0.47;55.30
"2021-06-03 10:52:52 610000us";956.40;0.47;55.30
"2021-06-03 10:52:52 615000us";956.40;0.47;55.30
"2021-06-03 10:52:52 620000us";956.40;0.47;55.30
"2021-06-03 10:52:52 625000us";954.60;0.47;55.30
"2021-06-03 10:52:52 630000us";954.60;0.47;55.30
"2021-06-03 10:52:52 635000us";954.60;0.47;55.30
"2021-06-03 10:52:52 640000us";954.60;0.47;55.30
"2021-06-03 10:52:52 645000us";956.70;0.47;60.49
"2021-06-03 10:52:52 650000us";956.70;0.47;60.49
"2021-06-03 10:52:52 655000us";956.70;0.47;60.49
"2021-06-03 10:52:52 660000us";956.70;0.47;60.49
"2021-06-03 10:52:52 665000us";960.60;0.47;60.49
"2021-06-03 10:52:52 670000us";960.60;0.47;60.49
"2021-06-03 10:52:52 675000us";960.60;0.47;60.49
"2021-06-03 10:52:52 680000us";960.60;0.47;60.49
"2021-06-03 10:52:52 685000us";964.80;0.47;60.49
"2021-06-03 10:52:52 690000us";964.80;0.47;60.49
"2021-06-03 10:52:52 695000us";964.80;0.47;60.49
"2021-06-03 10:52:52 700000us";964.80;0.47;60.49
"2021-06-03 10:52:52 705000us";966.10;0.47;60.49
"2021-06-03 10:52:52 710000us";966.10;0.47;60.49
"2021-06-03 10:52:52 715000us";966.10;0.47;60.49
"2021-06-03 10:52:52 720000us";966.10;0.47;60.49
