"DATE_TIME";"1__1_2500_044_Engine_Speed__ECU_";"1__1_0181_001_P_Charge_Mix_A";"1__1_4540_007_Fuel_Flow"
"2021-01-22 10:18:15 961000us";1120.60;0.53;74.33
"2021-01-22 10:18:15 966000us";1120.60;0.53;74.33
"2021-01-22 10:18:15 971000us";1120.60;0.53;74.33
"2021-01-22 10:18:15 976000us";1120.60;0.53;74.33
"2021-01-22 10:18:15 981000us";1120.60;0.53;74.33
"2021-01-22 10:18:15 986000us";1120.60;0.53;74.33
"2021-01-22 10:18:15 991000us";1120.60;0.53;74.33
"2021-01-22 10:18:15 996000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 001000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 006000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 011000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 016000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 021000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 026000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 031000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 036000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 041000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 046000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 051000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 056000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 061000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 066000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 071000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 076000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 081000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 086000us";1120.60;0.53;74.33
"2021-01-22 10:18:16 091000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 096000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 101000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 106000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 111000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 116000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 121000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 126000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 131000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 136000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 141000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 146000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 151000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 156000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 161000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 166000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 171000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 176000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 181000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 186000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 191000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 196000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 201000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 206000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 211000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 216000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 221000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 226000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 231000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 236000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 241000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 246000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 251000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 256000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 261000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 266000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 271000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 276000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 281000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 286000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 291000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 296000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 301000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 306000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 311000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 316000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 321000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 326000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 331000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 336000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 341000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 346000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 351000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 356000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 361000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 366000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 371000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 376000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 381000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 386000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 391000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 396000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 401000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 406000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 411000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 416000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 421000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 426000us";1148.90;0.54;76.53
"2021-01-22 10:18:16 431000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 436000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 441000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 446000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 451000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 456000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 461000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 466000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 471000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 476000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 481000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 486000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 491000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 496000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 501000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 506000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 511000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 516000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 521000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 526000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 531000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 536000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 541000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 546000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 551000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 556000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 561000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 566000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 571000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 576000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 581000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 586000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 591000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 596000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 601000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 606000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 611000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 616000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 621000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 626000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 631000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 636000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 641000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 646000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 651000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 656000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 661000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 666000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 671000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 676000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 681000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 686000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 691000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 696000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 701000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 706000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 711000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 716000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 721000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 726000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 731000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 736000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 741000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 746000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 751000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 756000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 761000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 766000us";1177.80;0.54;81.81
"2021-01-22 10:18:16 771000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 776000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 781000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 786000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 791000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 796000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 801000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 806000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 811000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 816000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 821000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 826000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 831000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 836000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 841000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 846000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 851000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 856000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 861000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 866000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 871000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 876000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 881000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 886000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 891000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 896000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 901000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 906000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 911000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 916000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 921000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 926000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 931000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 936000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 941000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 946000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 951000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 956000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 961000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 966000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 971000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 976000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 981000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 986000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 991000us";1207.30;0.55;84.68
"2021-01-22 10:18:16 996000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 001000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 006000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 011000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 016000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 021000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 026000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 031000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 036000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 041000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 046000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 051000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 056000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 061000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 066000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 071000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 076000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 081000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 086000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 091000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 096000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 101000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 106000us";1207.30;0.55;84.68
"2021-01-22 10:18:17 111000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 116000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 121000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 126000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 131000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 136000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 141000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 146000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 151000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 156000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 161000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 166000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 171000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 176000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 181000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 186000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 191000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 196000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 201000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 206000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 211000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 216000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 221000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 226000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 231000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 236000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 241000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 246000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 251000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 256000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 261000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 266000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 271000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 276000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 281000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 286000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 291000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 296000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 301000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 306000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 311000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 316000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 321000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 326000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 331000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 336000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 341000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 346000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 351000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 356000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 361000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 366000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 371000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 376000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 381000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 386000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 391000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 396000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 401000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 406000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 411000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 416000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 421000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 426000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 431000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 436000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 441000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 446000us";1236.20;0.55;85.41
"2021-01-22 10:18:17 451000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 456000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 461000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 466000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 471000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 476000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 481000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 486000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 491000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 496000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 501000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 506000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 511000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 516000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 521000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 526000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 531000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 536000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 541000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 546000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 551000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 556000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 561000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 566000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 571000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 576000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 581000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 586000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 591000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 596000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 601000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 606000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 611000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 616000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 621000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 626000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 631000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 636000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 641000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 646000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 651000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 656000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 661000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 666000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 671000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 676000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 681000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 686000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 691000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 696000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 701000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 706000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 711000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 716000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 721000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 726000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 731000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 736000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 741000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 746000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 751000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 756000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 761000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 766000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 771000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 776000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 781000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 786000us";1264.70;0.56;88.22
"2021-01-22 10:18:17 791000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 796000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 801000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 806000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 811000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 816000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 821000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 826000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 831000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 836000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 841000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 846000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 851000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 856000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 861000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 866000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 871000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 876000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 881000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 886000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 891000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 896000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 901000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 906000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 911000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 916000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 921000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 926000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 931000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 936000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 941000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 946000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 951000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 956000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 961000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 966000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 971000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 976000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 981000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 986000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 991000us";1292.70;0.56;90.25
"2021-01-22 10:18:17 996000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 001000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 006000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 011000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 016000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 021000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 026000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 031000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 036000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 041000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 046000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 051000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 056000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 061000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 066000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 071000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 076000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 081000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 086000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 091000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 096000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 101000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 106000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 111000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 116000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 121000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 126000us";1292.70;0.56;90.25
"2021-01-22 10:18:18 131000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 136000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 141000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 146000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 151000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 156000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 161000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 166000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 171000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 176000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 181000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 186000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 191000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 196000us";1319.40;0.56;91.87
"2021-01-22 10:18:18 201000us";1319.40;0.56;91.87
