"DATE_TIME";"1__1_2500_044_Engine_Speed__ECU_";"1__1_0181_001_P_Charge_Mix_A";"1__1_4540_007_Fuel_Flow"
"2021-01-22 09:50:39 731000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 736000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 741000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 746000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 751000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 756000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 761000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 766000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 771000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 776000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 781000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 786000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 791000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 796000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 801000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 806000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 811000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 816000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 821000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 826000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 831000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 836000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 841000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 846000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 851000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 856000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 861000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 866000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 871000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 876000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 881000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 886000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 891000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 896000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 901000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 906000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 911000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 916000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 921000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 926000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 931000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 936000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 941000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 946000us";1428.20;0.44;63.93
"2021-01-22 09:50:39 951000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 956000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 961000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 966000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 971000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 976000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 981000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 986000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 991000us";1418.20;0.45;65.90
"2021-01-22 09:50:39 996000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 001000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 006000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 011000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 016000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 021000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 026000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 031000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 036000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 041000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 046000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 051000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 056000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 061000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 066000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 071000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 076000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 081000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 086000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 091000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 096000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 101000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 106000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 111000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 116000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 121000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 126000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 131000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 136000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 141000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 146000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 151000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 156000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 161000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 166000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 171000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 176000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 181000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 186000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 191000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 196000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 201000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 206000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 211000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 216000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 221000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 226000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 231000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 236000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 241000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 246000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 251000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 256000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 261000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 266000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 271000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 276000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 281000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 286000us";1418.20;0.45;65.90
"2021-01-22 09:50:40 291000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 296000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 301000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 306000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 311000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 316000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 321000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 326000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 331000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 336000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 341000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 346000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 351000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 356000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 361000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 366000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 371000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 376000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 381000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 386000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 391000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 396000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 401000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 406000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 411000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 416000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 421000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 426000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 431000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 436000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 441000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 446000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 451000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 456000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 461000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 466000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 471000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 476000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 481000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 486000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 491000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 496000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 501000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 506000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 511000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 516000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 521000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 526000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 531000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 536000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 541000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 546000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 551000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 556000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 561000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 566000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 571000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 576000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 581000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 586000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 591000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 596000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 601000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 606000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 611000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 616000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 621000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 626000us";1388.00;0.48;75.10
"2021-01-22 09:50:40 631000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 636000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 641000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 646000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 651000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 656000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 661000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 666000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 671000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 676000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 681000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 686000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 691000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 696000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 701000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 706000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 711000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 716000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 721000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 726000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 731000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 736000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 741000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 746000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 751000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 756000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 761000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 766000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 771000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 776000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 781000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 786000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 791000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 796000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 801000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 806000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 811000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 816000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 821000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 826000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 831000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 836000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 841000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 846000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 851000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 856000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 861000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 866000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 871000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 876000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 881000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 886000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 891000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 896000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 901000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 906000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 911000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 916000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 921000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 926000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 931000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 936000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 941000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 946000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 951000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 956000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 961000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 966000us";1351.60;0.54;87.36
"2021-01-22 09:50:40 971000us";1314.40;0.61;100.88
"2021-01-22 09:50:40 976000us";1314.40;0.61;100.88
"2021-01-22 09:50:40 981000us";1314.40;0.61;100.88
"2021-01-22 09:50:40 986000us";1314.40;0.61;100.88
"2021-01-22 09:50:40 991000us";1314.40;0.61;100.88
"2021-01-22 09:50:40 996000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 001000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 006000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 011000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 016000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 021000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 026000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 031000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 036000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 041000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 046000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 051000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 056000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 061000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 066000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 071000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 076000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 081000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 086000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 091000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 096000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 101000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 106000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 111000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 116000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 121000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 126000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 131000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 136000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 141000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 146000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 151000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 156000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 161000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 166000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 171000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 176000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 181000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 186000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 191000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 196000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 201000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 206000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 211000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 216000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 221000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 226000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 231000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 236000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 241000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 246000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 251000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 256000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 261000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 266000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 271000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 276000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 281000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 286000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 291000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 296000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 301000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 306000us";1314.40;0.61;100.88
"2021-01-22 09:50:41 311000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 316000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 321000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 326000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 331000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 336000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 341000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 346000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 351000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 356000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 361000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 366000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 371000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 376000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 381000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 386000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 391000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 396000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 401000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 406000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 411000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 416000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 421000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 426000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 431000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 436000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 441000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 446000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 451000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 456000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 461000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 466000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 471000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 476000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 481000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 486000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 491000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 496000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 501000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 506000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 511000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 516000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 521000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 526000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 531000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 536000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 541000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 546000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 551000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 556000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 561000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 566000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 571000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 576000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 581000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 586000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 591000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 596000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 601000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 606000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 611000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 616000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 621000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 626000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 631000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 636000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 641000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 646000us";1278.60;0.67;110.99
"2021-01-22 09:50:41 651000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 656000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 661000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 666000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 671000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 676000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 681000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 686000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 691000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 696000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 701000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 706000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 711000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 716000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 721000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 726000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 731000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 736000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 741000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 746000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 751000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 756000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 761000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 766000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 771000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 776000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 781000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 786000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 791000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 796000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 801000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 806000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 811000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 816000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 821000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 826000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 831000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 836000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 841000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 846000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 851000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 856000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 861000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 866000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 871000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 876000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 881000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 886000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 891000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 896000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 901000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 906000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 911000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 916000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 921000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 926000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 931000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 936000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 941000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 946000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 951000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 956000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 961000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 966000us";1244.00;0.72;122.50
"2021-01-22 09:50:41 971000us";1244.00;0.72;122.50
